,Source,Target,link_wights
4570,5748,5352,0.07806912097474801
4571,12339,5352,0.130315215040954
4572,35897,5352,0.036640118349329
4573,41154,5353,0.801614789395094
4574,50466,5359,0.290181001937142
4575,48672,5365,0.13482488271297002
4576,50733,5365,0.11573690614930901
4577,16021,5365,0.12420181218970301
4578,955,5365,0.121347675024897
4579,34281,5365,0.24092851021067102
4580,41218,5370,0.341495860331792
4581,3792,5370,0.40868282410642903
4582,59313,5370,0.959599729367525
4583,48004,5372,0.293700430758141
4584,912,5372,0.37245155602615104
4585,24232,5372,0.43349634386096103
4586,59632,5372,0.497795227566984
4587,46095,5376,0.198073738689367
4588,3191,5376,0.20039170071367401
4589,25797,5376,0.153499289416716
4590,26893,5376,0.17306249488830103
4591,25085,5376,0.165409742199323
4592,50703,5376,0.127380722332185
4593,46745,5376,0.20159638397338603
4594,857,5376,0.187345157859299
4595,22392,5376,0.328592643408591
4596,26550,5376,0.269164921226886
4597,58326,5376,0.10619921683577101
4598,47082,5376,0.134959781877063
4599,47904,5378,0.48911427473656405
4600,54442,5378,0.42329130705313706
4601,35275,5386,0.106961871552601
4602,22636,5386,0.19652274858648602
4603,16385,5390,0.20890989594313
4604,10497,5390,0.468643480465298
4605,55832,5390,0.14403247223415802
4606,10803,5390,0.35948854797192603
4607,5469,5390,0.25425225927370004
4608,57972,5390,0.238695557100284
4609,23949,5390,0.30317094653616
4610,55967,5390,1.0
4611,15057,5390,0.32918327252713503
4612,26324,5390,0.22882105019600102
4613,16416,5392,0.05022324348243801
4614,32835,5392,0.10729834917066501
4615,24872,5392,0.11050721379250901
4616,24878,5392,0.079414504686535
4617,33221,5392,0.041519065805253004
4618,752,5392,0.24326859752159902
4619,9245,5392,0.23173245873323903
4620,1217,5392,0.06897725339744801
4621,1229,5392,0.13093156711306
4622,42207,5392,0.26308476956063803
4623,34180,5392,0.136757517183107
4624,1417,5392,0.10048733196363001
4625,59276,5392,0.054709254136512
4626,34798,5392,0.041186541235703006
4627,34875,5392,0.07484941287797
4628,26763,5392,0.250431918736485
4629,18602,5392,0.055874071478809004
4630,10508,5392,0.177756243001191
4631,10674,5392,0.088110513955928
4632,11034,5392,0.133316215030743
4633,19266,5392,0.11957152461425101
4634,27594,5392,0.147180418696924
4635,52333,5392,0.245371818617788
4636,27965,5392,0.261160499650317
4637,3475,5392,0.105890913233654
4638,44479,5392,0.14251904921646102
4639,44908,5392,0.143639344682873
4640,28568,5392,0.041053132340622
4641,12244,5392,0.14182975251299101
4642,28782,5392,0.16832490539376202
4643,37072,5392,0.095993441476538
4644,12864,5392,0.06370950635557901
4645,4687,5392,0.15759363751558803
4646,21175,5392,0.109162893522196
4647,4882,5392,0.263137154256158
4648,13108,5392,0.052320589374088004
4649,54117,5392,0.045495866032208
4650,37930,5392,0.11076744927017601
4651,29862,5392,0.044485766141457
4652,54558,5392,0.181045209421195
4653,46371,5392,0.125312448926163
4654,5632,5392,0.067305462249465
4655,38551,5392,0.25983466273619005
4656,6004,5392,0.148022219914832
4657,6022,5392,0.15247413264922102
4658,6073,5392,0.068417552294911
4659,22767,5392,0.11055320156395101
4660,6507,5392,0.144550624017654
4661,31133,5392,0.23868568282936503
4662,55812,5392,0.044510976311657006
4663,14868,5392,0.05520269437405301
4664,31452,5392,0.20529635886565903
4665,48009,5392,0.239841100799519
4666,7081,5392,0.038593293902163005
4667,31657,5392,0.081119504800298
4668,31728,5392,0.057186188806669
4669,7250,5392,0.126169323219501
4670,40500,5392,0.223518235463103
4671,40581,5392,0.131738805730329
4672,7980,5392,0.049933892795825004
4673,16235,5392,0.07338819316543001
4674,37892,5394,0.23859476639884902
4675,47260,5396,0.221327213584662
4676,8513,5396,0.034131832444273
4677,50666,5406,0.711843162908942
4678,16204,5406,0.495657418371983
4679,7279,5406,0.27171816784385905
4680,20140,5415,0.401541201759808
4681,27230,5422,0.84231443955504
4682,57086,5422,0.29767195243926403
4683,24647,5423,0.49740997045210505
4684,4948,5423,0.282378799402055
4685,29999,5431,0.038493028897137
4686,45805,5439,0.711672122290341
4687,53857,5440,0.45718315125464404
4688,10507,5452,0.610769816897969
4689,16450,5457,0.079549927646997
4690,56393,5457,0.5974898580569731
4691,39626,5457,0.256382671021129
4692,1372,5457,0.11400177850300801
4693,10115,5457,0.16366191750067102
4694,51077,5457,0.228329733276449
4695,43474,5457,0.11688644977333301
4696,47083,5457,0.153797735464398
4697,47089,5457,0.001833853030021
4698,26715,5460,0.39805979387454005
4699,24740,5460,0.41232586864533705
4700,52706,5460,0.41325271553422505
4701,28726,5463,0.013780805381675
4702,42055,5463,0.005398615995090001
4703,30290,5463,0.131979468884976
4704,23144,5463,0.15537961127007802
4705,13533,5463,0.11424972007339701
4706,10973,5463,0.025743563912247
4707,57075,5463,0.5136651577737671
4708,51001,5463,0.32469289683630503
4709,36744,5463,0.26249599374800003
4710,24996,5463,0.10461679605846601
4711,16332,5463,0.0
4712,9693,5463,0.0
4713,48093,5463,0.398921723830694
4714,37885,5463,0.382327764183136
4715,31792,5467,0.12055776073265101
4716,40524,5467,0.07434021700942
4717,54349,5467,0.08900490715261501
4718,55888,5467,0.20171471362523202
4719,51841,5467,0.08868753912332801
4720,3787,5467,0.13072125943979201
4721,14064,5467,0.308024532380722
4722,45365,5467,0.16503846275571502
4723,52044,5467,0.208338400267874
4724,341,5467,0.15230545929865802
4725,3960,5467,0.06617095726797201
4726,20880,5467,0.086050054214096
4727,48028,5467,0.10572006016158701
4728,14280,5467,0.06336269286963
4729,1534,5467,0.183443768835117
4730,14594,5470,0.324351116495502
4731,43237,5472,0.764367517843604
4732,49138,5472,0.35456091390314104
4733,3082,5473,0.14660806163525902
4734,17626,5473,0.21718331170243502
4735,43594,5480,0.26677474544761304
4736,12715,5480,0.18047395797887902
4737,18313,5487,1.0
4738,35797,5487,0.38228042298825005
4739,43264,5492,0.19961763737208002
4740,1372,5492,0.12368362073224401
4741,59094,5492,0.126331721858174
4742,30466,5492,0.11402665996693101
4743,15117,5492,0.284650789084687
4744,26383,5492,0.41389618814777
4745,13094,5492,0.100122954209319
4746,47083,5492,0.13376927394543
4747,29840,5512,0.225946399508123
4748,32692,5513,0.8076395260666961
4749,20161,5513,0.5412987877600051
4750,2086,5516,0.156222100601693
4751,54387,5516,0.999999998877476
4752,46179,5520,0.307812650042812
4753,50361,5526,0.115093248892978
4754,34504,5527,0.9602268652870781
4755,54538,5531,0.5333837872069901
4756,33681,5538,0.005984014916794
4757,19497,5540,0.19986791485105201
4758,57498,5540,0.20044090766083303
4759,36862,5540,0.197394571745639
4760,34457,5546,0.24806182153674902
4761,4502,5548,0.414658687062251
4762,39574,5548,0.11950825030848002
4763,35691,5548,0.497470593233206
4764,23931,5559,0.29336873083325604
4765,21948,5559,0.28442841127914803
4766,42576,5560,0.041129829629241006
4767,39001,5563,0.34402700598887903
4768,19443,5563,0.357874220492345
4769,38004,5564,0.557606960851431
4770,51813,5567,0.124034151456198
4771,21478,5568,0.25094469645251
4772,40499,5568,0.486369506094019
4773,43843,5571,0.46489874963729305
4774,50076,5576,0.820470378025377
4775,46250,5588,0.229719307366989
4776,15242,5593,0.025323929759064
4777,16755,5593,0.18923617551857103
4778,55378,5594,0.224991610996903
4779,54108,5595,0.597386177314415
4780,52040,5596,0.539721238044727
4781,8999,5599,0.5682030157397661
4782,33393,5599,0.19501723648465902
4783,22007,5599,0.154965207712657
4784,32656,5599,0.456450454339384
4785,15279,5599,0.211074061705248
4786,58311,5599,0.020072555847277
4787,33228,5599,0.5342391221990961
4788,4501,5604,0.139039575847449
4789,31217,5604,0.076376813984147
4790,58354,5604,0.0528542119401
4791,26222,5606,0.357101492218629
4792,58454,5612,0.26505849197649
4793,49487,5612,0.12535245777082002
4794,443,5612,0.14786647964037603
4795,5637,5612,0.22134502772165002
4796,36419,5612,1.308357897775046e-07
4797,28323,5612,0.117893474471031
4798,39599,5612,0.12119929726991802
4799,36628,5612,0.320770705944046
4800,3011,5612,0.19009309427474003
4801,44789,5626,0.47610994169395005
4802,44540,5626,0.46069791225169704
4803,30528,5629,0.261178429680382
4804,42016,5630,0.22331543792357403
4805,52081,5630,0.033389491197432
4806,31051,5632,0.06648454134624801
4807,10674,5632,0.44717771615995006
4808,54117,5632,0.19471986837927602
4809,23796,5638,0.21550509115691902
4810,22295,5638,0.27364136330259203
4811,28198,5653,0.49121065531533203
4812,16062,5655,0.393489372595756
4813,3006,5656,0.298653638934237
4814,14675,5656,0.39682737268656404
4815,54742,5656,0.201522852181569
4816,27137,5657,0.591172809463647
4817,55585,5657,0.10044621484174
4818,1864,5657,0.823363993105779
4819,60537,5657,0.33180774887428705
4820,48005,5657,0.356578930310603
4821,21384,5657,0.44907196867081706
4822,27306,5657,0.46738820862602604
4823,22192,5657,0.317047482883601
4824,34772,5657,0.536357581057764
4825,13535,5657,0.524782811133878
4826,52707,5657,0.6840837975449341
4827,25059,5657,0.47930233996466004
4828,6200,5659,0.575050219395679
4829,60256,5664,0.077381947658823
4830,16260,5664,0.37604649259663303
4831,45712,5670,0.089886389744446
4832,19805,5670,0.7289770186248441
4833,47374,5678,0.62301991298183
4834,49631,5678,0.7855624162423981
4835,60114,5680,0.322647584235838
4836,26585,5680,0.053324834062330004
4837,54512,5680,0.043282971225415
4838,53482,5685,0.571402815802729
4839,34400,5685,0.5593184125522831
4840,35797,5685,0.5640173593612771
4841,52979,5685,0.5644504859663401
4842,22272,5688,0.40289552734870004
4843,12585,5690,0.199576606438837
4844,4181,5690,0.008057871755608001
4845,17752,5690,0.11984564479864701
4846,23387,5690,0.091192318231959
4847,12788,5690,0.19473070744311802
4848,53110,5690,0.283196159835759
4849,31615,5690,0.154030024247118
4850,8482,5696,0.11171165901981701
4851,1382,5696,0.055401977480054
4852,58983,5701,0.49969501326387505
4853,15080,5701,0.45238632766547004
4854,49487,5706,0.087648358650252
4855,31372,5708,0.0
4856,31502,5708,0.12603742731866002
4857,18101,5708,0.49369272421451504
4858,41284,5710,0.75553838046098
4859,40421,5710,0.9715034783960731
4860,58855,5712,0.35021456910758003
4861,15595,5713,0.530467850528868
4862,34371,5714,0.371116099148515
4863,20842,5716,0.19685153583723602
4864,20997,5716,0.23850839050470501
4865,45865,5716,0.32299757527809003
4866,37773,5716,0.17180466724999302
4867,33679,5716,0.230615092047176
4868,9186,5716,0.287345766264653
4869,21812,5716,0.301307376741834
4870,26228,5716,0.382957257267214
4871,26722,5716,0.214512804402846
4872,18585,5716,0.272144858507964
4873,47488,5716,0.30177851346287105
4874,10887,5716,0.229917218609405
4875,23454,5716,0.29585307910179404
4876,31656,5716,0.1947234865014
4877,11335,5716,0.333646772492933
4878,3604,5716,0.361249916819436
4879,15938,5716,0.152517547554048
4880,12128,5716,0.283396087850947
4881,9061,5717,0.14752133623632602
4882,3664,5720,0.191258081332282
4883,16344,5722,0.13169725650493802
4884,18435,5727,0.23797270374314403
4885,45078,5727,0.17143535007569502
4886,39513,5727,0.20916207216922
4887,18573,5727,0.452812241972723
4888,29345,5727,0.241434857042808
4889,7094,5727,0.20778908886062802
4890,29133,5727,6.023317134763235e-10
4891,42466,5727,0.40434576933050403
4892,44983,5729,0.49365006126633404
4893,44162,5736,0.07211317535513201
4894,25285,5749,0.18568164036324303
4895,37949,5749,0.7489207034634671
4896,13357,5751,0.26711475451516403
4897,35196,5751,0.074879498965758
4898,23870,5753,0.011647036292828001
4899,16804,5756,0.293737910351055
4900,17259,5756,0.291209826417463
4901,26542,5756,0.29386629259089003
4902,9378,5757,0.289042312993736
4903,47779,5757,0.28280573908586804
4904,30958,5757,0.24429187570787603
4905,10684,5757,0.279972777949197
4906,39041,5760,0.38937448036626904
4907,12937,5760,0.34336366376069605
4908,4553,5760,0.28071298080775803
4909,35751,5760,0.33021666090109403
4910,31273,5760,0.351778521607493
4911,55699,5761,0.50284711563811
4912,11098,5767,0.41014431596149103
4913,22505,5767,0.11151167184268201
4914,7005,5774,0.282069109744892
4915,58775,5775,0.0
4916,35829,5775,0.187157607412196
4917,216,5778,0.348644429066505
4918,29992,5778,0.071789767628349
4919,7857,5778,0.224707491722475
4920,39680,5781,0.24821729193722802
4921,9007,5781,0.33659619796682305
4922,14662,5781,0.380261226143205
4923,46745,5781,0.43938777729572603
4924,26242,5782,0.19576587638275
4925,32645,5797,0.42925052631877303
4926,19337,5797,0.8459242037955581
4927,2229,5805,0.23314831008334702
4928,582,5812,0.548833774780443
4929,1095,5813,0.261709628898643
4930,34749,5813,0.257469863235106
4931,11969,5817,0.30807871667039105
4932,35239,5823,0.511640362399402
4933,40115,5823,6.605951597935088e-07
4934,9365,5829,0.090317446754512
4935,10147,5829,0.0
4936,817,5829,0.19437990509640302
4937,58807,5829,0.0
4938,40129,5829,0.112019817695528
4939,39496,5829,0.476289661348939
4940,49004,5829,0.129698350379467
4941,49266,5829,0.841018489859047
4942,18939,5829,0.11607630304019301
4943,16268,5837,0.328911269087287
4944,15805,5837,0.002032383735026
4945,3779,5837,0.42133151108340305
4946,9740,5840,0.108750981129448
4947,54934,5840,0.136277390796923
4948,30010,5840,0.146657569367866
4949,29568,5840,0.340561292023056
4950,50643,5840,0.10988630194791602
4951,13730,5841,0.376631199871362
4952,17504,5842,0.6274376285348771
4953,5888,5844,0.33883663720824203
4954,27150,5844,0.35201333655031003
4955,7112,5846,0.11044183920293801
4956,57626,5847,0.31959383110460704
4957,23715,5847,0.315315654490117
4958,862,5847,0.321436697834091
4959,57456,5851,0.5819138725606621
4960,20306,5851,0.7497822538775081
4961,53546,5855,0.391332735516827
4962,14155,5858,0.23894018711522902
4963,8105,5858,0.313409710173711
4964,14380,5858,0.032659037523133004
4965,9120,5869,0.42705683374579906
4966,46944,5869,0.35253487253550503
4967,59950,5869,0.36788753111181705
4968,2839,5875,0.121155848890655
4969,14420,5875,0.016194807088279
4970,26074,5875,0.11828927698496301
4971,33206,5884,0.337914094794442
4972,8250,5884,0.08720987193943801
4973,59487,5884,0.253731084556558
4974,54885,5884,0.18963852490002803
4975,29733,5891,0.15640706062808502
4976,4179,5891,0.034911664523112
4977,15487,5891,0.022949880666783003
4978,49373,5891,0.196589917133512
4979,30000,5891,0.067592166269517
4980,54589,5891,0.21645456343836203
4981,58768,5891,0.0
4982,58777,5891,0.046311142249947
4983,19962,5891,0.057618567520105
4984,45629,5891,0.054467382577802
4985,19066,5891,3.1712580071218e-05
4986,7059,5891,0.019916570228509
4987,52201,5891,0.033100972132764
4988,33308,5896,0.09876248860112401
4989,49253,5896,0.0044417348292010005
4990,7806,5896,0.36359023975714605
4991,44680,5896,0.034878354343718006
4992,49804,5896,0.202747361137732
4993,54934,5896,0.04813511244158301
4994,19133,5896,0.23783019055937402
4995,60102,5896,0.07522629802505
4996,55003,5896,0.11373998987521201
4997,21732,5896,0.016656339633771
4998,36582,5896,0.10397015366135601
4999,37627,5896,0.152700807775826
5000,11515,5896,0.21373544095469402
5001,18705,5896,0.057502665450865006
5002,39737,5896,0.099717698906053
5003,344,5896,0.132560889273993
5004,16783,5896,0.017692752203701003
5005,29082,5896,0.07520012138793701
5006,23939,5897,0.6317938908656261
5007,5430,5897,0.6820502096383051
5008,26182,5897,0.631726610178815
5009,72,5897,0.6345957000304571
5010,26462,5897,0.581666533815113
5011,15336,5897,0.747220673953586
5012,116,5904,0.118302710161198
5013,305,5904,0.06764777752974101
5014,37209,5904,0.22810957273975901
5015,29115,5904,0.037837754156864
5016,16839,5904,0.12585737915407802
5017,45524,5904,0.10060312651737201
5018,21339,5904,0.22398222097244003
5019,4978,5904,0.15129487089784602
5020,956,5904,0.031386596490501004
5021,29856,5904,0.027681065308991
5022,38050,5904,0.10519165851365501
5023,22037,5904,0.11103685702629801
5024,9935,5904,0.08765252505398001
5025,2047,5904,0.18281540184799802
5026,47155,5904,0.015089149051511002
5027,51301,5904,0.08397022758540401
5028,55688,5904,0.014803542721736002
5029,51625,5904,0.123419961542683
5030,19003,5904,0.214498689626056
5031,43827,5904,0.23867253364442903
5032,19274,5904,0.048249525906535
5033,3135,5904,0.125737189657176
5034,3406,5904,0.255698967801718
5035,44486,5904,0.026385225816457
5036,28150,5904,0.111452643469027
5037,57169,5905,0.30483122617552905
5038,22894,5917,0.029386532132228003
5039,57953,5923,0.145213144206286
5040,26237,5923,0.015142306034356002
5041,28045,5927,0.334644739839061
5042,57506,5927,0.345196390882445
5043,43967,5927,0.300893853143121
5044,25950,5929,0.47578872087086105
5045,36518,5929,0.07263176598698401
5046,7173,5933,0.136984026182772
5047,38936,5933,0.16871937629570902
5048,35870,5933,0.13691163127
5049,55395,5933,0.11738092756594101
5050,56421,5933,0.06341615199134701
5051,46200,5933,0.14304403491984702
5052,36863,5933,0.15670324230840502
5053,47228,5933,0.12759450230354402
5054,15493,5933,0.092047948952825
5055,34028,5933,0.131620975964807
5056,21783,5933,0.151322694518837
5057,56610,5933,0.00010947233965
5058,59694,5933,0.137842885610792
5059,34188,5933,0.150555151468503
5060,57818,5933,0.211770916388604
5061,14842,5933,0.05644292513427301
5062,1536,5933,0.0019067720297340001
5063,42499,5933,0.055225443934276
5064,55848,5933,0.068854008552273
5065,30322,5933,0.172787428921564
5066,44718,5933,0.235348226631192
5067,17097,5933,0.38444550936520305
5068,25326,5933,0.17567020756897803
5069,30486,5933,0.032415134994012
5070,20266,5933,0.155480959473521
5071,1914,5933,0.048465371200989
5072,13282,5933,0.056322863026831003
5073,46147,5935,0.264874379776445
5074,50779,5940,0.216514141372244
5075,53491,5946,0.264856588290031
5076,31065,5946,0.40876275279345603
5077,8990,5946,0.0019280499094940001
5078,66,5950,0.5005323471072181
5079,4359,5955,0.063259261604381
5080,1432,5955,0.054881949406377
5081,3678,5955,0.017416158191732003
5082,7844,5955,0.027363189338548
5083,14699,5955,0.16373284485107
5084,22064,5955,0.0
5085,1735,5957,0.05619907842060701
5086,21716,5957,0.478032185826945
5087,14757,5957,0.533919166545015
5088,17727,5957,0.490797688009643
5089,16127,5958,0.5205547114898771
5090,16402,5966,0.010180132463413
5091,9251,5966,0.23517409295725702
5092,5157,5966,0.49649836084833004
5093,52360,5966,0.031694401252843
5094,23689,5966,0.10411935725461301
5095,49299,5966,0.43588742979502504
5096,2232,5966,0.45673093021201105
5097,53515,5966,0.39143017881838604
5098,4392,5966,0.20873595883027302
5099,3431,5966,0.014780657502630001
5100,42427,5966,0.30690193541613203
5101,4581,5966,0.11737355959494601
5102,5701,5966,0.36630635433476605
5103,30287,5966,0.21018370625944502
5104,25175,5966,0.55228551554709
5105,9828,5966,0.548896167660733
5106,42655,5966,0.051492211855910006
5107,38568,5966,0.528191464133691
5108,32504,5966,0.058824868128539
5109,14130,5966,0.5119099567271781
5110,41781,5966,0.38559326098678803
5111,36707,5966,0.48210872934949806
5112,28530,5966,0.316719069874889
5113,9078,5966,0.53014746568157
5114,54152,5966,0.43652310180472204
5115,13233,5966,0.289294035889462
5116,24553,5966,0.529448762639203
5117,18415,5966,0.42816625280997506
5118,57457,5968,0.48938519758658905
5119,3749,5968,0.6734449110163191
5120,36725,5968,0.693891159199702
5121,35800,5968,0.330864499399098
5122,28703,5970,0.11159336085945301
5123,51339,5970,0.12092846024678701
5124,39328,5970,0.090101049066009
5125,53677,5970,0.026105225081674004
5126,45489,5970,0.10015024996603501
5127,33262,5970,0.025982514958
5128,33363,5970,0.377582127301864
5129,25248,5970,0.796060089359753
5130,54268,5970,0.13212445575342002
5131,15376,5970,0.0
5132,44065,5970,0.0
5133,36003,5970,0.0
5134,21769,5970,0.106781490384871
5135,23933,5970,0.050568074567094
5136,38315,5970,0.013772936066388
5137,9929,5970,0.0
5138,26420,5970,0.072175952240091
5139,32577,5970,0.067818169503189
5140,38628,5975,0.553882119591514
5141,50731,5994,0.37117363569065703
5142,35209,5994,0.371885433187844
5143,43142,5999,0.21841313811350402
5144,8575,6003,0.37957099378643905
5145,26103,6007,0.58308182374265
5146,50890,6018,0.359203594033672
5147,22348,6018,0.06460149019740401
5148,25941,6018,0.14549567868322402
5149,3772,6018,0.198287807540335
5150,22086,6022,0.14336471018777802
5151,14672,6022,0.46740145316017
5152,17400,6022,0.20451703856591802
5153,54598,6030,0.47836178381431005
5154,13577,6030,0.46460477933500904
5155,58307,6036,0.35726750389820605
5156,58190,6036,0.29524081274205
5157,60379,6036,0.295855821891896
5158,30770,6036,0.269826973139044
5159,33413,6048,0.10631268466557701
5160,54977,6048,0.10469568964122601
5161,12483,6048,0.272119199714214
5162,2300,6048,0.035253979571630005
5163,8610,6053,0.146054741290628
5164,33591,6053,0.166502100887155
5165,1778,6054,0.719347027934072
5166,53325,6058,0.30351490909551204
5167,39132,6058,0.301789959253683
5168,8675,6059,0.745634446537997
5169,24614,6073,0.296292022043567
5170,28743,6073,0.287852771264466
5171,41043,6073,0.15728743490904
5172,4204,6073,0.297212029366109
5173,16551,6073,0.123404255796577
5174,37072,6073,0.11878559227330601
5175,25119,6073,0.11253799934241501
5176,12864,6073,0.04583144955592101
5177,45951,6073,0.161395097533197
5178,962,6073,0.24261960523444903
5179,46037,6073,0.0
5180,1372,6073,0.174522854985178
5181,38380,6073,0.298191620309929
5182,26645,6073,0.15078816185097402
5183,30755,6073,0.071391329963729
5184,47263,6073,0.35099336018967003
5185,11086,6073,0.14117948415702
5186,36333,6073,0.262391755823947
5187,53014,6073,0.17519345125454
5188,32616,6073,0.09579561268122701
5189,12244,6073,3.3483351029511513e-08
5190,57286,6074,0.31233208497534104
5191,13066,6078,0.94777171167908
5192,4673,6092,0.212246148677652
5193,35849,6092,0.43755096234890406
5194,56481,6092,0.014750397979003
5195,58414,6092,0.024664785480542004
5196,23426,6100,0.003059860352598
5197,60618,6100,0.17314815240929202
5198,7133,6100,0.162818847433877
5199,46200,6101,0.35708122524296404
5200,4588,6108,0.17958993303317
5201,41465,6110,0.362036109926743
5202,51704,6111,0.356189375904549
5203,15451,6115,0.36243809014736506
5204,6880,6123,0.41146760407487404
5205,2297,6123,0.49087648134107903
5206,47344,6125,0.513028282824052
5207,3406,6125,0.49193258935254003
5208,17848,6125,0.5693767972388301
5209,29318,6125,0.13811611012935102
5210,58011,6125,0.48857380918289806
5211,3339,6128,0.224993289036331
5212,56230,6128,0.16175985950708002
5213,900,6129,0.0
5214,7650,6129,0.08551698958351801
5215,9270,6129,0.0
5216,39357,6129,0.325494634796382
5217,27564,6131,0.5619775095084071
5218,11832,6137,0.429264582089452
5219,27203,6137,0.712583793083549
5220,58517,6137,0.1021051772224
5221,48370,6137,0.7362723406262781
5222,15833,6137,0.44136476406734104
5223,27095,6138,0.6586654168321101
5224,13190,6139,1.6329799938603259e-06
5225,59558,6139,0.16883916706985502
5226,11183,6139,0.057139790137449006
5227,23558,6140,0.195692269389751
5228,33788,6140,0.240783355922102
5229,59447,6140,0.00297096168147
5230,5179,6140,0.072089204186995
5231,1086,6140,0.147090309724
5232,26186,6140,0.0028955047306390004
5233,34920,6140,0.14875450489226702
5234,8303,6140,0.011023862550338001
5235,23170,6140,0.196023149074007
5236,32980,6140,0.065312835117669
5237,20699,6140,0.10964428812359701
5238,47341,6140,0.13989063407920502
5239,15625,6140,0.158173574277769
5240,52545,6140,0.440139198191682
5241,44874,6140,0.0022608010477110003
5242,45429,6140,0.4134735459778
5243,12284,6140,0.28659150600724603
5244,47192,6146,0.10414702655659801
5245,2339,6147,0.148774189128165
5246,52969,6147,0.13907931426345402
5247,23695,6147,0.04277723857567
5248,54204,6152,0.11967022993240702
5249,2272,6153,0.265528893307443
5250,31462,6154,0.722772897536163
5251,45452,6155,0.157853314889318
5252,51879,6155,0.028084387569123
5253,3886,6155,0.23581427714743802
5254,47192,6155,0.107337399161729
5255,37476,6155,0.24684788559885001
5256,19723,6162,0.35522129459273705
5257,50118,6164,0.23921307308962803
5258,54750,6164,0.0047984153257290005
5259,36379,6167,0.017357742917698
5260,15838,6174,0.6395081351686831
5261,49653,6175,0.278263058198856
5262,2798,6183,0.836177259174238
5263,41241,6183,0.6834711622991281
5264,15688,6183,0.726105488699304
5265,56658,6183,0.681203223454051
5266,41326,6183,0.7239488620080311
5267,56706,6183,0.737697331464084
5268,30002,6185,0.495812965443071
5269,29575,6189,0.20518695540480203
5270,26515,6193,0.198244753867401
5271,36375,6193,0.20635455692776203
5272,47257,6193,0.037473149130940006
5273,3995,6193,0.24245406266094402
5274,31159,6193,0.216843180088817
5275,42965,6200,0.5202714272751781
5276,29113,6200,0.0
5277,39679,6200,0.679023463907101
5278,50708,6206,0.571045622702786
5279,52778,6207,0.6959699677600181
5280,60453,6214,0.45356363861962
5281,48349,6214,0.369641837052249
5282,31963,6215,0.23268101688353002
5283,9250,6216,0.259179029856186
5284,57893,6216,0.262091092008512
5285,4456,6216,0.23048989467095102
5286,18606,6216,0.22279651954532803
5287,28627,6216,0.27903635573900704
5288,20074,6220,0.46746969697008905
5289,25607,6223,0.005525813951296
5290,25933,6223,0.30020610351409305
5291,56318,6223,0.24000380822012402
5292,836,6234,0.247751616879772
5293,9418,6234,0.147310478528156
5294,5439,6245,0.032922798901179
5295,20899,6258,0.101719181500179
5296,7617,6258,0.208582715505593
5297,37493,6258,0.276727587532672
5298,41022,6260,0.420327572822325
5299,53465,6260,0.48434301748282504
5300,24888,6260,0.340274485615971
5301,4608,6260,0.44568915160535305
5302,57888,6260,0.5443515191457651
5303,21156,6260,0.314830851492716
5304,37800,6260,0.45121648185272406
5305,26731,6260,0.20538296977698
5306,10734,6260,0.373709817892361
5307,2692,6260,0.44551685632310906
5308,2916,6260,0.515393254017096
5309,31621,6260,0.44236508994032203
5310,52452,6260,0.433520876550246
5311,11782,6260,0.509118959521069
5312,11938,6260,0.5262997350762121
5313,40811,6260,0.41047514484650804
5314,8147,6260,0.44126425966721206
5315,37702,6261,0.67792066052707
5316,21579,6268,0.43785070935267506
5317,45200,6268,0.256816518117005
5318,26897,6268,0.007421945354197001
5319,12445,6268,0.225845526272676
5320,21411,6268,0.214286138432801
5321,14308,6268,0.207105736989447
5322,47013,6268,0.111939643096258
5323,1467,6268,0.15539070815782002
5324,14871,6274,0.09752313784526401
5325,32551,6274,0.0
5326,42232,6279,0.121232602945069
5327,22818,6279,0.202122166304109
5328,3896,6279,0.456539755738094
5329,16191,6279,0.444095084733568
5330,19792,6279,0.110609790464762
5331,36978,6279,0.38465570383719605
5332,48616,6279,0.45012683145352006
5333,24609,6280,0.154474475559529
5334,31051,6282,0.31877587391578605
5335,47616,6291,0.41570750257520905
5336,27985,6291,0.30874878566123504
5337,52834,6294,0.348922058150247
5338,7020,6296,0.44315819349212404
5339,16743,6300,0.8280172299358991
5340,49394,6306,0.22235563568348202
5341,58839,6307,0.39555465577465104
5342,53829,6317,0.16951006797746201
5343,8324,6321,0.065382019313762
5344,36819,6326,0.321629259985501
5345,46707,6327,0.309294386917487
5346,15819,6327,0.32042132775777804
5347,59500,6330,0.28883415475116103
5348,27783,6333,0.519944442308874
5349,49128,6333,0.511350872599244
5350,2427,6336,0.662309098064628
5351,9822,6336,0.223662369476253
5352,49284,6343,0.10755870449861601
5353,3846,6343,0.49867585969374706
5354,20438,6343,0.222858009715089
5355,17759,6343,0.10748505100368701
5356,44407,6343,0.0
5357,47348,6348,0.579418238719685
5358,42751,6348,0.41539109157172904
5359,53552,6349,0.345027790955228
5360,52305,6349,0.45930435273457704
5361,597,6349,0.318623846515226
5362,60588,6352,0.30344287660475805
5363,39222,6352,2.6109743727204317e-16
5364,34215,6354,0.535042728240136
5365,37511,6355,0.11173412470905401
5366,9622,6355,0.310957904882579
5367,46658,6355,0.24877301378268302
5368,51784,6355,0.114534491382486
5369,20605,6360,0.152947048929891
5370,40073,6360,0.204210949542279
5371,7570,6360,0.013765045799568
5372,7788,6360,0.094344473207981
5373,988,6360,0.130323118758357
